Date,Total Value,Cash,Holdings Value
2018-05-09,31804488.718000002,3208694.718000002,28595794.0
2018-05-10,31856236.718000002,3208694.718000002,28647542.0
2018-05-11,31937829.718000002,3208694.718000002,28729135.0
2018-05-14,32735940.718000002,4014994.718000002,28720946.0
2018-05-15,32775386.718000002,4014994.718000002,28760392.0
2018-05-16,33072000.718000002,4014994.718000002,29057006.0
2018-05-17,32839816.718000002,4014994.718000002,28824822.0
2018-05-18,32924593.718000002,4014994.718000002,28909599.0
2018-05-21,32932866.718000002,4014994.718000002,28917872.0
2018-05-23,32980082.718000002,4014994.718000002,28965088.0
2018-05-24,33076133.718000002,4014994.718000002,29061139.0
2018-05-25,33321651.718000002,4014994.718000002,29306657.0
2018-05-28,33258246.718000002,4014994.718000002,29243252.0
2018-05-29,33050460.718000002,4014994.718000002,29035466.0
2018-05-30,32437339.718000002,4014994.718000002,28422345.0
2018-05-31,32580332.718000002,4014994.718000002,28565338.0
2018-06-01,32789124.718000002,4014994.718000002,28774130.0
2018-06-04,32809017.718000002,4014994.718000002,28794023.0
2018-06-05,32908357.718000002,4014994.718000002,28893363.0
2018-06-07,33122291.718000002,4014994.718000002,29107297.0
2018-06-08,32973733.718000002,4014994.718000002,28958739.0
2018-06-11,34211159.718,4768594.718000002,29442565.0
2018-06-12,34277177.718,4768594.718000002,29508583.0
2018-06-14,33688696.718,4768594.718000002,28920102.0
2018-06-15,33711568.718,4768594.718000002,28942974.0
2018-06-18,33446857.718000002,4768594.718000002,28678263.0
2018-06-19,32691788.718000002,4768594.718000002,27923194.0
2018-06-20,33275291.718000002,4768594.718000002,28506697.0
2018-06-21,32971195.718000002,4768594.718000002,28202601.0
2018-06-22,33421197.718000002,4768594.718000002,28652603.0
2018-06-25,33313486.718000002,4768594.718000002,28544892.0
2018-06-26,33165093.718000002,4768594.718000002,28396499.0
2018-06-27,33110261.718000002,4768594.718000002,28341667.0
2018-06-28,32625292.718000002,4768594.718000002,27856698.0
2018-06-29,32957127.718000002,4768594.718000002,28188533.0
2018-07-02,32423899.718000002,4768594.718000002,27655305.0
2018-07-03,32537126.718000002,4768594.718000002,27768532.0
2018-07-04,32293568.718000002,4768594.718000002,27524974.0
2018-07-05,32296962.718000002,4768594.718000002,27528368.0
2018-07-06,32397518.718000002,4768594.718000002,27628924.0
2018-07-09,33719777.718,5534594.718000002,28185183.0
2018-07-10,33643303.718,5534594.718000002,28108709.0
2018-07-11,33498939.718000002,5534594.718000002,27964345.0
2018-07-12,33702222.718,5534594.718000002,28167628.0
2018-07-13,33820414.718,5534594.718000002,28285820.0
2018-07-16,33893190.718,5534594.718000002,28358596.0
2018-07-17,33970782.718,5534594.718000002,28436188.0
2018-07-18,34031411.718,5534594.718000002,28496817.0
2018-07-19,34093942.718,5534594.718000002,28559348.0
2018-07-20,34013480.718,5534594.718000002,28478886.0
2018-07-23,33587947.718,5534594.718000002,28053353.0
2018-07-24,33523393.718000002,5534594.718000002,27988799.0
2018-07-25,33355934.718000002,5534594.718000002,27821340.0
2018-07-26,33532023.718000002,5534594.718000002,27997429.0
2018-07-27,33748959.718,5534594.718000002,28214365.0
2018-07-30,33705727.718,5534594.718000002,28171133.0
2018-07-31,33760665.718,5534594.718000002,28226071.0
2018-08-01,33960494.718,5534594.718000002,28425900.0
2018-08-02,33484458.718000002,5534594.718000002,27949864.0
2018-08-03,33721365.718,5534594.718000002,28186771.0
2018-08-06,33555396.718,5534594.718000002,28020802.0
2018-08-07,34000541.718,5534594.718000002,28465947.0
2018-08-08,34240477.718,5534594.718000002,28705883.0
2018-08-09,34246940.718,5534594.718000002,28712346.0
2018-08-10,33897214.718,5534594.718000002,28362620.0
2018-08-13,34356725.718,6317994.718000002,28038731.0
2018-08-14,34471290.718,6317994.718000002,28153296.0
2018-08-16,34095362.718,6317994.718000002,27777368.0
2018-08-17,34312038.718,6317994.718000002,27994044.0
2018-08-20,34338794.718,6317994.718000002,28020800.0
2018-08-21,34618829.718,6317994.718000002,28300835.0
2018-08-22,34710359.718,6317994.718000002,28392365.0
2018-08-23,34814882.718,6317994.718000002,28496888.0
2018-08-24,35030954.718,6317994.718000002,28712960.0
2018-08-27,35224440.718,6317994.718000002,28906446.0
2018-08-28,35043948.718,6317994.718000002,28725954.0
2018-08-29,35095651.718,6317994.718000002,28777657.0
2018-08-30,34924132.718,6317994.718000002,28606138.0
2018-08-31,35241336.718,6317994.718000002,28923342.0
2018-09-03,35050230.718,6317994.718000002,28732236.0
2018-09-04,35248225.718,6317994.718000002,28930231.0
2018-09-05,34827244.718,6317994.718000002,28509250.0
2018-09-06,34799370.718,6317994.718000002,28481376.0
2018-09-07,34557026.718,6317994.718000002,28239032.0
2018-09-10,35505633.718,7099494.718000002,28406139.0
2018-09-11,35333051.718,7099494.718000002,28233557.0
2018-09-12,35383317.718,7099494.718000002,28283823.0
2018-09-13,35446051.718,7099494.718000002,28346557.0
2018-09-14,35759675.718,7099494.718000002,28660181.0
2018-09-17,35845870.718,7099494.718000002,28746376.0
2018-09-18,36148331.718,7099494.718000002,29048837.0
2018-09-19,36191071.718,7099494.718000002,29091577.0
2018-09-20,36579311.718,7099494.718000002,29479817.0
2018-09-21,36769949.718,7099494.718000002,29670455.0
2018-09-27,36846932.718,7099494.718000002,29747438.0
2018-09-28,36416799.718,7099494.718000002,29317305.0
2018-10-01,36469084.718,7099494.718000002,29369590.0
2018-10-02,35813230.718,7099494.718000002,28713736.0
2018-10-04,35429210.718,7099494.718000002,28329716.0
2018-10-05,35341217.718,7099494.718000002,28241723.0
2018-10-08,36257599.718,7882394.718000002,28375205.0
2018-10-10,35924126.718,7882394.718000002,28041732.0
2018-10-11,34807542.718,7882394.718000002,26925148.0
2018-10-12,35276030.718,7882394.718000002,27393636.0
2018-10-15,34867900.718,7882394.718000002,26985506.0
2018-10-16,34807409.718,7882394.718000002,26925015.0
2018-10-17,34907187.718,7882394.718000002,27024793.0
2018-10-18,34419751.718,7882394.718000002,26537357.0
2018-10-19,34858839.718,7882394.718000002,26976445.0
2018-10-22,34865427.718,7882394.718000002,26983033.0
2018-10-23,33999586.718,7882394.718000002,26117192.0
2018-10-24,33691829.718,7882394.718000002,25809435.0
2018-10-25,33158681.718000002,7882394.718000002,25276287.0
2018-10-26,32719150.718000002,7882394.718000002,24836756.0
2018-10-29,32541180.718000002,7882394.718000002,24658786.0
2018-10-30,32934154.718000002,7882394.718000002,25051760.0
2018-10-31,32845895.718000002,7882394.718000002,24963501.0
2018-11-01,32870805.718000002,7882394.718000002,24988411.0
2018-11-02,33929901.718,7882394.718000002,26047507.0
2018-11-05,33472976.718000002,7882394.718000002,25590582.0
2018-11-06,33639133.718,7882394.718000002,25756739.0
2018-11-07,33437093.718000002,7882394.718000002,25554699.0
2018-11-08,33388802.718000002,7882394.718000002,25506408.0
2018-11-09,33032489.718000002,7882394.718000002,25150095.0
2018-11-12,33160702.718000002,8622094.718000002,24538608.0
2018-11-13,33254858.718000002,8622094.718000002,24632764.0
2018-11-14,33305882.718000002,8622094.718000002,24683788.0
2018-11-15,33457674.718000002,8622094.718000002,24835580.0
2018-11-16,33456758.718000002,8622094.718000002,24834664.0
2018-11-19,33463954.718000002,8622094.718000002,24841860.0
2018-11-20,33087380.718000002,8622094.718000002,24465286.0
2018-11-21,32929832.718000002,8622094.718000002,24307738.0
2018-11-22,32802846.718000002,8622094.718000002,24180752.0
2018-11-23,32808772.718000002,8622094.718000002,24186678.0
2018-11-26,33359470.718000002,8622094.718000002,24737376.0
2018-11-27,33691860.718,8622094.718000002,25069766.0
2018-11-28,33821324.718,8622094.718000002,25199230.0
2018-11-29,33843898.718,8622094.718000002,25221804.0
2018-11-30,33643334.718,8622094.718000002,25021240.0
2018-12-03,34129770.718,8622094.718000002,25507676.0
2018-12-04,33912056.718,8622094.718000002,25289962.0
2018-12-05,33731682.718,8622094.718000002,25109588.0
2018-12-06,33403512.718000002,8622094.718000002,24781418.0
2018-12-07,33604104.718,8622094.718000002,24982010.0
2018-12-10,34244318.718,9385794.718000002,24858524.0
2018-12-11,34623001.718,9385794.718000002,25237207.0
2018-12-12,35028456.718,9385794.718000002,25642662.0
2018-12-13,35122130.718,9385794.718000002,25736336.0
2018-12-14,34551072.718,9385794.718000002,25165278.0
2018-12-17,34545662.718,9385794.718000002,25159868.0
2018-12-18,34442244.718,9385794.718000002,25056450.0
2018-12-19,34720729.718,9385794.718000002,25334935.0
2018-12-20,34292593.718,9385794.718000002,24906799.0
2018-12-21,34359156.718,9385794.718000002,24973362.0
2018-12-24,34324595.718,9385794.718000002,24938801.0
2018-12-26,34201480.718,9385794.718000002,24815686.0
2018-12-27,34183033.718,9385794.718000002,24797239.0
2018-12-28,34360829.718,9385794.718000002,24975035.0
2019-01-02,33861645.718,9385794.718000002,24475851.0
2019-01-03,33695669.718,9385794.718000002,24309875.0
2019-01-04,33999194.718,9385794.718000002,24613400.0
2019-01-07,34405653.718,9385794.718000002,25019859.0
2019-01-08,34317078.718,9385794.718000002,24931284.0
2019-01-09,34986794.718,9385794.718000002,25601000.0
2019-01-10,35008999.718,9385794.718000002,25623205.0
2019-01-11,35102194.718,9385794.718000002,25716400.0
2019-01-14,35702954.926,478074.92599999905,35224880.0
2019-01-15,36581858.926,478074.92599999905,36103784.0
2019-01-16,36818556.926,478074.92599999905,36340482.0
2019-01-17,36886398.926,478074.92599999905,36408324.0
2019-01-18,37274066.926,478074.92599999905,36795992.0
2019-01-21,37065822.926,478074.92599999905,36587748.0
2019-01-22,37024848.926,478074.92599999905,36546774.0
2019-01-23,37265766.926,478074.92599999905,36787692.0
2019-01-24,37762028.926,478074.92599999905,37283954.0
2019-01-25,38163004.926,478074.92599999905,37684930.0
2019-01-28,38260130.926,478074.92599999905,37782056.0
2019-01-29,38533150.926,478074.92599999905,38055076.0
2019-01-30,39174312.926,478074.92599999905,38696238.0
2019-01-31,39000116.926,478074.92599999905,38522042.0
2019-02-01,38857764.926,478074.92599999905,38379690.0
2019-02-07,38623684.926,478074.92599999905,38145610.0
2019-02-08,38031454.926,478074.92599999905,37553380.0
2019-02-11,39173464.926,1227374.925999999,37946090.0
2019-02-12,39222626.926,1227374.925999999,37995252.0
2019-02-13,39301838.926,1227374.925999999,38074464.0
2019-02-14,39551420.926,1227374.925999999,38324046.0
2019-02-15,39032300.926,1227374.925999999,37804926.0
2019-02-18,39088226.926,1227374.925999999,37860852.0
2019-02-19,39046166.926,1227374.925999999,37818792.0
2019-02-20,39410932.926,1227374.925999999,38183558.0
2019-02-21,39457484.926,1227374.925999999,38230110.0
2019-02-22,39337274.926,1227374.925999999,38109900.0
2019-02-25,39182140.926,1227374.925999999,37954766.0
2019-02-26,39242626.926,1227374.925999999,38015252.0
2019-02-27,39404414.926,1227374.925999999,38177040.0
2019-02-28,39104712.926,1227374.925999999,37877338.0
2019-03-04,38897814.926,1227374.925999999,37670440.0
2019-03-05,38527570.926,1227374.925999999,37300196.0
2019-03-06,38564182.926,1227374.925999999,37336808.0
2019-03-07,38388438.926,1227374.925999999,37161064.0
2019-03-08,37706426.926,1227374.925999999,36479052.0
2019-03-11,38717788.926,1987674.925999999,36730114.0
2019-03-12,39157970.926,1987674.925999999,37170296.0
2019-03-13,38920356.926,1987674.925999999,36932682.0
2019-03-14,38769952.926,1987674.925999999,36782278.0
2019-03-15,38953660.926,1987674.925999999,36965986.0
2019-03-18,38970022.926,1987674.925999999,36982348.0
2019-03-19,39124144.926,1987674.925999999,37136470.0
2019-03-20,39153602.926,1987674.925999999,37165928.0
2019-03-21,39712158.926,1987674.925999999,37724484.0
2019-03-22,39630638.926,1987674.925999999,37642964.0
2019-03-25,38813266.926,1987674.925999999,36825592.0
2019-03-26,38700596.926,1987674.925999999,36712922.0
2019-03-27,38319840.926,1987674.925999999,36332166.0
2019-03-28,38057464.926,1987674.925999999,36069790.0
2019-03-29,38225892.926,1987674.925999999,36238218.0
2019-04-01,38968604.926,1987674.925999999,36980930.0
2019-04-02,39371420.926,1987674.925999999,37383746.0
2019-04-03,40128030.926,1987674.925999999,38140356.0
2019-04-04,40054804.926,1987674.925999999,38067130.0
2019-04-05,40336682.926,1987674.925999999,38349008.0
2019-04-08,41393394.926,2725274.925999999,38668120.0
2019-04-09,41595334.926,2725274.925999999,38870060.0
2019-04-10,41825760.926,2725274.925999999,39100486.0
2019-04-11,41821168.926,2725274.925999999,39095894.0
2019-04-12,41590500.926,2725274.925999999,38865226.0
2019-04-15,41416358.926,2725274.925999999,38691084.0
2019-04-16,41771024.926,2725274.925999999,39045750.0
2019-04-17,41925636.926,2725274.925999999,39200362.0
2019-04-18,41595160.926,2725274.925999999,38869886.0
2019-04-19,41813392.926,2725274.925999999,39088118.0
2019-04-22,41873852.926,2725274.925999999,39148578.0
2019-04-23,42080572.926,2725274.925999999,39355298.0
2019-04-24,41587064.926,2725274.925999999,38861790.0
2019-04-25,41361518.926,2725274.925999999,38636244.0
2019-04-26,40952014.926,2725274.925999999,38226740.0
2019-04-29,41736884.926,2725274.925999999,39011610.0
2019-04-30,41340614.926,2725274.925999999,38615340.0
2019-05-02,41560550.926,2725274.925999999,38835276.0
2019-05-03,41412528.926,2725274.925999999,38687254.0
2019-05-07,41155312.926,2725274.925999999,38430038.0
2019-05-08,40744840.926,2725274.925999999,38019566.0
2019-05-09,39700676.926,2725274.925999999,36975402.0
2019-05-10,39554210.926,2725274.925999999,36828936.0
2019-05-13,40023486.926,3476074.925999999,36547412.0
2019-05-14,40164038.926,3476074.925999999,36687964.0
2019-05-15,40262188.926,3476074.925999999,36786114.0
2019-05-16,39733366.926,3476074.925999999,36257292.0
2019-05-17,39684954.926,3476074.925999999,36208880.0
2019-05-20,39644180.926,3476074.925999999,36168106.0
2019-05-21,39343452.926,3476074.925999999,35867378.0
2019-05-22,39446842.926,3476074.925999999,35970768.0
2019-05-23,39289744.926,3476074.925999999,35813670.0
2019-05-24,39276576.926,3476074.925999999,35800502.0
2019-05-27,39284418.926,3476074.925999999,35808344.0
2019-05-28,39517332.926,3476074.925999999,36041258.0
2019-05-29,39139566.926,3476074.925999999,35663492.0
2019-05-30,39368900.926,3476074.925999999,35892826.0
2019-05-31,39372988.926,3476074.925999999,35896914.0
2019-06-03,40012382.926,3476074.925999999,36536308.0
2019-06-04,39977660.926,3476074.925999999,36501586.0
2019-06-05,39967148.926,3476074.925999999,36491074.0
2019-06-07,39868978.926,3476074.925999999,36392904.0
2019-06-10,41482798.926,4228674.925999999,37254124.0
2019-06-11,41668566.926,4228674.925999999,37439892.0
2019-06-12,41530410.926,4228674.925999999,37301736.0
2019-06-13,41283048.926,4228674.925999999,37054374.0
2019-06-14,41120052.926,4228674.925999999,36891378.0
2019-06-17,41124354.926,4228674.925999999,36895680.0
2019-06-18,41352958.926,4228674.925999999,37124284.0
2019-06-19,41858582.926,4228674.925999999,37629908.0
2019-06-20,41935360.926,4228674.925999999,37706686.0
2019-06-21,41892600.926,4228674.925999999,37663926.0
2019-06-24,42048646.926,4228674.925999999,37819972.0
2019-06-25,42069122.926,4228674.925999999,37840448.0
2019-06-26,42197514.926,4228674.925999999,37968840.0
2019-06-27,42364002.926,4228674.925999999,38135328.0
2019-06-28,42419984.926,4228674.925999999,38191310.0
2019-07-01,42620344.926,4228674.925999999,38391670.0
2019-07-02,42339968.926,4228674.925999999,38111294.0
2019-07-03,42072120.926,4228674.925999999,37843446.0
2019-07-04,42330644.926,4228674.925999999,38101970.0
2019-07-05,42386558.926,4228674.925999999,38157884.0
2019-07-08,42768728.926,4985174.925999999,37783554.0
2019-07-09,42424914.926,4985174.925999999,37439740.0
2019-07-10,42548906.926,4985174.925999999,37563732.0
2019-07-11,43017096.926,4985174.925999999,38031922.0
2019-07-12,43075586.926,4985174.925999999,38090412.0
2019-07-15,43120262.926,4985174.925999999,38135088.0
2019-07-16,43173468.926,4985174.925999999,38188294.0
2019-07-17,42855486.926,4985174.925999999,37870312.0
2019-07-18,42793590.926,4985174.925999999,37808416.0
2019-07-19,43338198.926,4985174.925999999,38353024.0
2019-07-22,43218958.926,4985174.925999999,38233784.0
2019-07-23,43468004.926,4985174.925999999,38482830.0
2019-07-24,43123298.926,4985174.925999999,38138124.0
2019-07-25,43397896.926,4985174.925999999,38412722.0
2019-07-26,43517228.926,4985174.925999999,38532054.0
2019-07-29,42888806.926,4985174.925999999,37903632.0
2019-07-30,43090382.926,4985174.925999999,38105208.0
2019-07-31,42605654.926,4985174.925999999,37620480.0
2019-08-01,42711944.926,4985174.925999999,37726770.0
2019-08-02,42360806.926,4985174.925999999,37375632.0
2019-08-05,41345986.926,4985174.925999999,36360812.0
2019-08-06,40790642.926,4985174.925999999,35805468.0
2019-08-07,40836100.926,4985174.925999999,35850926.0
2019-08-08,40860770.926,4985174.925999999,35875596.0
2019-08-09,41465040.926,4985174.925999999,36479866.0
2019-08-12,42538714.926,5741174.925999999,36797540.0
2019-08-13,42176878.926,5741174.925999999,36435704.0
2019-08-14,42555858.926,5741174.925999999,36814684.0
2019-08-16,42474558.926,5741174.925999999,36733384.0
2019-08-19,42442030.926,5741174.925999999,36700856.0
2019-08-20,42890220.926,5741174.925999999,37149046.0
2019-08-21,42916680.926,5741174.925999999,37175506.0
2019-08-22,42469510.926,5741174.925999999,36728336.0
2019-08-23,42652050.926,5741174.925999999,36910876.0
2019-08-26,41767660.926,5741174.925999999,36026486.0
2019-08-27,42116350.926,5741174.925999999,36375176.0
2019-08-28,42678212.926,5741174.925999999,36937038.0
2019-08-29,42350454.926,5741174.925999999,36609280.0
2019-08-30,43056708.926,5741174.925999999,37315534.0
2019-09-02,43179480.926,5741174.925999999,37438306.0
2019-09-03,43089192.926,5741174.925999999,37348018.0
2019-09-04,43603424.926,5741174.925999999,37862250.0
2019-09-05,43762596.926,5741174.925999999,38021422.0
2019-09-06,43969372.926,5741174.925999999,38228198.0
2019-09-09,45332604.926,6480074.925999999,38852530.0
2019-09-10,45325650.926,6480074.925999999,38845576.0
2019-09-11,45757492.926,6480074.925999999,39277418.0
2019-09-16,45644770.926,6480074.925999999,39164696.0
2019-09-17,45829402.926,6480074.925999999,39349328.0
2019-09-18,46117456.926,6480074.925999999,39637382.0
2019-09-19,46356030.926,6480074.925999999,39875956.0
2019-09-20,46667768.926,6480074.925999999,40187694.0
2019-09-23,46514750.926,6480074.925999999,40034676.0
2019-09-24,46782242.926,6480074.925999999,40302168.0
2019-09-25,46286590.926,6480074.925999999,39806516.0
2019-09-26,46287168.926,6480074.925999999,39807094.0
2019-09-27,45728156.926,6480074.925999999,39248082.0
2019-09-30,45879908.926,6480074.925999999,39399834.0
2019-10-01,46198642.926,6480074.925999999,39718568.0
2019-10-02,45361640.926,6480074.925999999,38881566.0
2019-10-04,45082302.926,6480074.925999999,38602228.0
2019-10-07,45294656.926,6480074.925999999,38814582.0
2019-10-08,45694410.926,6480074.925999999,39214336.0
2019-10-10,45411616.926,6480074.925999999,38931542.0
2019-10-11,45741602.926,6480074.925999999,39261528.0
2019-10-14,46929312.926,7214574.925999999,39714738.0
2019-10-15,46896516.926,7214574.925999999,39681942.0
2019-10-16,47320120.926,7214574.925999999,40105546.0
2019-10-17,47145022.926,7214574.925999999,39930448.0
2019-10-18,46515812.926,7214574.925999999,39301238.0
2019-10-21,46559372.926,7214574.925999999,39344798.0
2019-10-22,47152592.926,7214574.925999999,39938018.0
2019-10-23,47321152.926,7214574.925999999,40106578.0
2019-10-24,47561912.926,7214574.925999999,40347338.0
2019-10-25,47641906.926,7214574.925999999,40427332.0
2019-10-28,47939612.926,7214574.925999999,40725038.0
2019-10-29,47971918.926,7214574.925999999,40757344.0
2019-10-30,47735622.926,7214574.925999999,40521048.0
2019-10-31,47927804.926,7214574.925999999,40713230.0
2019-11-01,48339518.926,7214574.925999999,41124944.0
2019-11-04,48644940.926,7214574.925999999,41430366.0
2019-11-05,48866884.926,7214574.925999999,41652310.0
2019-11-06,48656134.926,7214574.925999999,41441560.0
2019-11-07,48716720.926,7214574.925999999,41502146.0
2019-11-08,48455390.926,7214574.925999999,41240816.0
2019-11-11,49226144.926,7994974.925999999,41231170.0
2019-11-12,49550462.926,7994974.925999999,41555488.0
2019-11-13,49118538.926,7994974.925999999,41123564.0
2019-11-14,50071266.926,7994974.925999999,42076292.0
2019-11-15,50404002.926,7994974.925999999,42409028.0
2019-11-18,50586790.926,7994974.925999999,42591816.0
2019-11-19,50264896.926,7994974.925999999,42269922.0
2019-11-20,49817734.926,7994974.925999999,41822760.0
2019-11-21,49211784.926,7994974.925999999,41216810.0
2019-11-22,49211988.926,7994974.925999999,41217014.0
2019-11-25,49840274.926,7994974.925999999,41845300.0
2019-11-26,49711026.926,7994974.925999999,41716052.0
2019-11-27,49994222.926,7994974.925999999,41999248.0
2019-11-28,49808986.926,7994974.925999999,41814012.0
2019-11-29,49068896.926,7994974.925999999,41073922.0
2019-12-02,49125960.926,7994974.925999999,41130986.0
2019-12-03,48985018.926,7994974.925999999,40990044.0
2019-12-04,48704728.926,7994974.925999999,40709754.0
2019-12-05,48476948.926,7994974.925999999,40481974.0
2019-12-06,48920534.926,7994974.925999999,40925560.0
2019-12-09,50155452.926,8774874.925999999,41380578.0
2019-12-10,50284890.926,8774874.925999999,41510016.0
2019-12-11,50181326.926,8774874.925999999,41406452.0
2019-12-12,50899380.926,8774874.925999999,42124506.0
2019-12-13,51770378.926,8774874.925999999,42995504.0
2019-12-16,51739884.926,8774874.925999999,42965010.0
2019-12-17,52588574.926,8774874.925999999,43813700.0
2019-12-18,52703990.926,8774874.925999999,43929116.0
2019-12-19,52699516.926,8774874.925999999,43924642.0
2019-12-20,53022920.926,8774874.925999999,44248046.0
2019-12-23,53177798.926,8774874.925999999,44402924.0
2019-12-24,52798162.926,8774874.925999999,44023288.0
2019-12-26,53008142.926,8774874.925999999,44233268.0
2019-12-27,53135764.926,8774874.925999999,44360890.0
2019-12-30,52922320.926,8774874.925999999,44147446.0
2020-01-02,52375640.926,8774874.925999999,43600766.0
2020-01-03,52255546.926,8774874.925999999,43480672.0
2020-01-06,51842040.926,8774874.925999999,43067166.0
2020-01-07,52351102.926,8774874.925999999,43576228.0
2020-01-08,51933500.926,8774874.925999999,43158626.0
2020-01-09,52628696.926,8774874.925999999,43853822.0
2020-01-10,53113786.926,8774874.925999999,44338912.0
2020-01-13,54390245.366,1003578.3659999967,53386667.0
2020-01-14,54592046.366,1003578.3659999967,53588468.0
2020-01-15,54388802.366,1003578.3659999967,53385224.0
2020-01-16,55079533.366,1003578.3659999967,54075955.0
2020-01-17,54904154.366,1003578.3659999967,53900576.0
2020-01-20,55282480.366,1003578.3659999967,54278902.0
2020-01-21,54583356.366,1003578.3659999967,53579778.0
2020-01-22,56079908.366,1003578.3659999967,55076330.0
2020-01-23,56248465.366,1003578.3659999967,55244887.0
2020-01-28,55413240.366,1003578.3659999967,54409662.0
2020-01-29,55477318.366,1003578.3659999967,54473740.0
2020-01-30,54890440.366,1003578.3659999967,53886862.0
2020-01-31,53893106.366,1003578.3659999967,52889528.0
2020-02-03,54237907.366,1003578.3659999967,53234329.0
2020-02-04,55970127.366,1003578.3659999967,54966549.0
2020-02-05,56025318.366,1003578.3659999967,55021740.0
2020-02-06,57617163.366,1003578.3659999967,56613585.0
2020-02-07,57534548.366,1003578.3659999967,56530970.0
2020-02-10,58622679.366,1777236.3659999967,56845443.0
2020-02-11,59929908.366,1777236.3659999967,58152672.0
2020-02-12,60197366.366,1777236.3659999967,58420130.0
2020-02-13,60483642.366,1777236.3659999967,58706406.0
2020-02-14,60895073.366,1777236.3659999967,59117837.0
2020-02-17,61255322.366,1777236.3659999967,59478086.0
2020-02-18,60490142.366,1777236.3659999967,58712906.0
2020-02-19,60502625.366,1777236.3659999967,58725389.0
2020-02-20,60657725.366,1777236.3659999967,58880489.0
2020-02-21,59798679.366,1777236.3659999967,58021443.0
2020-02-24,57522265.366,1777236.3659999967,55745029.0
2020-02-25,58195708.366,1777236.3659999967,56418472.0
2020-02-26,57503490.366,1777236.3659999967,55726254.0
2020-02-27,56698236.366,1777236.3659999967,54921000.0
2020-02-28,54531049.366,1777236.3659999967,52753813.0
2020-03-02,55354646.366,1777236.3659999967,53577410.0
2020-03-03,55622209.366,1777236.3659999967,53844973.0
2020-03-04,56657522.366,1777236.3659999967,54880286.0
2020-03-05,57587209.366,1777236.3659999967,55809973.0
2020-03-06,56400764.366,1777236.3659999967,54623528.0
2020-03-09,54861491.366,2568896.3659999967,52292595.0
2020-03-10,55306429.366,2568896.3659999967,52737533.0
2020-03-11,54011025.366,2568896.3659999967,51442129.0
2020-03-12,52328206.366,2568896.3659999967,49759310.0
2020-03-13,51163361.366,2568896.3659999967,48594465.0
2020-03-16,48437547.366,2568896.3659999967,45868651.0
2020-03-17,47526938.366,2568896.3659999967,44958042.0
2020-03-18,44587679.366,2568896.3659999967,42018783.0
2020-03-19,40702704.366,2568896.3659999967,38133808.0
2020-03-20,45033839.366,2568896.3659999967,42464943.0
2020-03-23,44410781.366,2568896.3659999967,41841885.0
2020-03-24,48220940.366,2568896.3659999967,45652044.0
2020-03-25,50204672.366,2568896.3659999967,47635776.0
2020-03-26,49062754.366,2568896.3659999967,46493858.0
2020-03-27,49761223.366,2568896.3659999967,47192327.0
2020-03-30,49580237.366,2568896.3659999967,47011341.0
2020-03-31,51744485.366,2568896.3659999967,49175589.0
2020-04-01,49033649.366,2568896.3659999967,46464753.0
2020-04-02,49868351.366,2568896.3659999967,47299455.0
2020-04-03,49806825.366,2568896.3659999967,47237929.0
2020-04-06,51273713.366,2568896.3659999967,48704817.0
2020-04-07,51930888.366,2568896.3659999967,49361992.0
2020-04-08,51560628.366,2568896.3659999967,48991732.0
2020-04-09,52534287.366,2568896.3659999967,49965391.0
2020-04-10,53605233.366,2568896.3659999967,51036337.0
2020-04-13,53610224.366,3198260.3659999967,50411964.0
2020-04-14,54465301.366,3198260.3659999967,51267041.0
2020-04-16,55192334.366,3198260.3659999967,51994074.0
2020-04-17,57026951.366,3198260.3659999967,53828691.0
2020-04-20,56557477.366,3198260.3659999967,53359217.0
2020-04-21,56341049.366,3198260.3659999967,53142789.0
2020-04-22,56790152.366,3198260.3659999967,53591892.0
2020-04-23,57549575.366,3198260.3659999967,54351315.0
2020-04-24,56667796.366,3198260.3659999967,53469536.0
2020-04-27,57032135.366,3198260.3659999967,53833875.0
2020-04-28,57275623.366,3198260.3659999967,54077363.0
2020-04-29,57674612.366,3198260.3659999967,54476352.0
2020-05-04,56401542.366,3198260.3659999967,53203282.0
2020-05-06,57945048.366,3198260.3659999967,54746788.0
2020-05-07,57856825.366,3198260.3659999967,54658565.0
2020-05-08,58662582.366,3198260.3659999967,55464322.0
2020-05-11,59457520.366,3839964.3659999967,55617556.0
2020-05-12,59603267.366,3839964.3659999967,55763303.0
2020-05-13,60801498.366,3839964.3659999967,56961534.0
2020-05-14,60681667.366,3839964.3659999967,56841703.0
2020-05-15,60372858.366,3839964.3659999967,56532894.0
2020-05-18,60566487.366,3839964.3659999967,56726523.0
2020-05-19,61541869.366,3839964.3659999967,57701905.0
2020-05-20,62635668.366,3839964.3659999967,58795704.0
2020-05-21,63346408.366,3839964.3659999967,59506444.0
2020-05-22,63433767.366,3839964.3659999967,59593803.0
2020-05-25,65172162.366,3839964.3659999967,61332198.0
2020-05-26,66878033.366,3839964.3659999967,63038069.0
2020-05-27,65203992.366,3839964.3659999967,61364028.0
2020-05-28,65410620.366,3839964.3659999967,61570656.0
2020-05-29,65212924.366,3839964.3659999967,61372960.0
2020-06-01,66713880.366,3839964.3659999967,62873916.0
2020-06-02,66752333.366,3839964.3659999967,62912369.0
2020-06-03,67356287.366,3839964.3659999967,63516323.0
2020-06-04,68742165.366,3839964.3659999967,64902201.0
